feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X33964	case	Uninfected	-2.12156577879056	0.598624713019016	86	21	0.0031329876974115	0.126161498340139
X1218933	case	Uninfected	-1.62838760988119	0.51520989178704	86	42	0.00319210635423261	0.12774373441193
X1736675	case	Uninfected	-1.85488758721231	0.583802403537418	86	42	0.00324629516379566	0.129110368767503
X698738	case	CAP	1.82158740586676	0.560794047830717	86	30	0.00329462496279353	0.130228641934225
X413496	case	Uninfected	-1.79161657115948	0.559836793638007	86	35	0.00332634771901995	0.13068084361979
X290402	case	CAP	-2.76499427800483	0.825671299638154	86	25	0.00337490917507228	0.131785089787822
X159087	case	Uninfected	-1.84010602041009	0.579536983833652	86	40	0.00344290679153814	0.133630412396869
X81	case	CAP	1.64725698959807	0.51766420473221	86	37	0.0034970844742749	0.133877232541488
X713	case	Uninfected	-2.61505552912983	0.566335015353623	86	10	0.00361509808663514	0.133877232541488
X135577	case	CAP	2.79034902914559	0.82933866179453	86	22	0.00354684677749209	0.133877232541488
X536227	case	CAP	-1.14679127874158	0.364799456150297	86	36	0.00356090377697249	0.133877232541488
X762903	case	Uninfected	1.77502652623583	0.566889601549874	86	39	0.00352072215099191	0.133877232541488
X1309807	case	CAP	-1.38754329536044	0.449397515516644	86	50	0.00361549564833446	0.133877232541488
X2183582	case	Uninfected	-2.27673476939159	0.716594305071791	86	36	0.00361495212517412	0.133877232541488
X2419841	case	CAP	4.17409691337543	1.04731066272116	86	12	0.00359459775445004	0.133877232541488
X1253	case	CAP	-2.96992415736827	0.731672556694937	86	12	0.00363803318759716	0.133941987586791
X51664	case	CAP	-1.17217160881202	0.357425879522051	86	24	0.00374873247686741	0.137233428116231
X29521	case	Uninfected	1.57204918826192	0.505619997112086	86	37	0.00379706419055764	0.13821742700431
X267748	case	CAP	-2.38255210557055	0.733021788923636	86	24	0.00382858304314822	0.138445274067446
X2615210	case	CAP	2.15314092762756	0.66628548064651	86	40	0.00384629893808363	0.138445274067446
X546	case	Uninfected	-1.1815569079142	0.38504154033278	86	48	0.00389672795747364	0.139212286431051
X1029825	case	CAP	2.72786768577264	0.874729846494558	86	37	0.00391082164271616	0.139212286431051
X1855823	case	CAP	-2.08349983826944	0.636644175678739	86	24	0.00398402359358697	0.141038813260884
X54736	case	Uninfected	-1.65783656538674	0.540506817552359	86	46	0.00401512615122211	0.141363157335104
X33936	case	Uninfected	-1.83747288684071	0.531089829991685	86	22	0.00409279641756992	0.143314604991321
X2009329	case	Uninfected	-2.13575716434586	0.589792605391987	86	14	0.00411784262170254	0.143412216279078
X1129771	case	CAP	-1.73294824680945	0.528361448448586	86	45	0.0041744891109977	0.144603405065366
X1909293	case	CAP	1.37069147963992	0.449772703791431	86	39	0.00433339327674283	0.149305095625957
X2497456	case	CAP	-1.56712765145298	0.501206959559839	86	40	0.00436452800760479	0.149440493412467
X2696063	case	CAP	-1.55585507923189	0.519687657943116	86	52	0.00438371150938325	0.149440493412467
X291112	case	CAP	1.39898001833625	0.464287918363272	86	49	0.00444697041971391	0.150799107443246
X2681549	case	Uninfected	-1.58828864400126	0.470130217076059	86	18	0.00447441142898822	0.150935250455346
X616991	case	CAP	2.17055456580587	0.667190335373748	86	21	0.00451879634903695	0.151251858183986
X1249665	case	CAP	1.72144382780965	0.493648178582516	86	17	0.00453074788600175	0.151251858183986
X365044	case	CAP	1.02741277352858	0.345210941403487	86	51	0.00467284915519486	0.155191583025363
X33886	case	CAP	3.07978747147529	0.832094603151837	86	28	0.00486902031027549	0.156621553650101
X68287	case	Uninfected	-1.87767238903361	0.598855764898436	86	28	0.00481321604456622	0.156621553650101
X169679	case	CAP	-1.54928574570613	0.51864638426155	86	42	0.00491037619700765	0.156621553650101
X204669	case	CAP	2.23520827293984	0.710684817005169	86	26	0.00483614424102012	0.156621553650101
X413496	case	CAP	-1.24253515645947	0.40682800671486	86	35	0.00483076697641284	0.156621553650101
X420953	case	CAP	1.81991714803196	0.604286229496302	86	39	0.00487571407454369	0.156621553650101
X1798205	case	Uninfected	1.6551322909521	0.533479177303184	86	33	0.00489775128957508	0.156621553650101
X2014534	case	Uninfected	2.71730679293795	0.904189343182205	86	40	0.00482468032586994	0.156621553650101
X626418	case	CAP	2.15361394664022	0.679222174417045	86	25	0.00493504273924537	0.156632908221468
X575	case	Uninfected	-1.54156279752841	0.507018954909822	86	37	0.00501284005608864	0.157976860929305
X398053	case	CAP	-2.25221101385916	0.697371450259925	86	21	0.00502642503344831	0.157976860929305
X133	case	CAP	1.55133186342845	0.476733424874175	86	25	0.00513891224358349	0.159182748006771
X40215	case	CAP	1.30305246428223	0.443483865459576	86	54	0.00511343934329464	0.159182748006771
X106634	case	CAP	-1.4156290519181	0.44721631340781	86	27	0.00513265391342688	0.159182748006771
X1768	case	Uninfected	-1.33693926259905	0.436153356207083	86	43	0.00534019343862105	0.163842220595407
X1433287	case	CAP	-1.68682102948424	0.486677064731319	86	18	0.00531632030882036	0.163842220595407
X1128398	case	CAP	-1.02690613122068	0.351176744416509	86	52	0.00539295321779499	0.164199015224684
X1652495	case	CAP	-1.82937673066313	0.336532136253589	86	10	0.00540279236809454	0.164199015224684
X1843491	case	Uninfected	-2.42488022604821	0.612215864791431	86	9	0.0054559058579944	0.165034748558957
X582	case	Uninfected	-1.11184657497876	0.373623262744277	86	50	0.00560346181415163	0.168581158009409
