feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X637380	survival	Survived	-1.10771617680594	1.2693274723074	25	5	0.447063895673053	0.700089642182455
X40041	survival	Survived	-1.15007517748367	1.44421632677683	25	8	0.45618282391964	0.711897763279438
X63	survival	Survived	-0.680278998250768	0.876619391043389	25	9	0.46314227023787	0.716794647555674
X672	survival	Survived	-1.72856810097143	2.286398469711	25	7	0.483711698626468	0.716794647555674
X1311	survival	Survived	0.653766314043272	0.905486912881648	25	17	0.481396085806741	0.716794647555674
X1660	survival	Survived	-0.515238077772876	0.702019015121152	25	19	0.47298867571135	0.716794647555674
X2756	survival	Survived	-1.03821929343555	1.38374655127406	25	9	0.477532712027274	0.716794647555674
X40215	survival	Survived	-0.608973350128166	0.805713382986796	25	11	0.469077086869071	0.716794647555674
X80812	survival	Survived	-1.71751117667527	2.19898264243857	25	8	0.464466246346174	0.716794647555674
X488447	survival	Survived	2.5406821767143	2.98826216984635	25	4	0.484750260542085	0.716794647555674
X712122	survival	Survived	0.95367905389137	1.29065695255221	25	12	0.476947008000503	0.716794647555674
X946333	survival	Survived	-0.471433114002077	0.651948116633703	25	13	0.484701816682941	0.716794647555674
X1608957	survival	Survived	-0.756771981388178	1.01794048552785	25	9	0.481420522452017	0.716794647555674
X1940610	survival	Survived	-0.857483624621237	1.09574034660312	25	6	0.477619775204967	0.716794647555674
X1940612	survival	Survived	-0.972531220301202	1.22204511005718	25	6	0.470692817981575	0.716794647555674
X2014887	survival	Survived	0.947968716006855	1.22779070110937	25	9	0.465322325407185	0.716794647555674
X2497456	survival	Survived	-0.75439486329054	0.996151994418576	25	9	0.47358076438447	0.716794647555674
X2572923	survival	Survived	-0.632412930324134	0.826116075259666	25	9	0.468978836610352	0.716794647555674
X28095	survival	Survived	-0.815641363805183	1.14002531243718	25	9	0.497489296686767	0.720543660505309
X83333	survival	Survived	-0.5895530528219	0.842228189759999	25	13	0.498469228553562	0.720543660505309
X244366	survival	Survived	-0.49571487640844	0.710654879215221	25	15	0.497747334050875	0.720543660505309
X424800	survival	Survived	-0.380408043829542	0.542926144236498	25	18	0.493577817494421	0.720543660505309
X553814	survival	Survived	-0.46117309593777	0.657373285372613	25	19	0.492459653541276	0.720543660505309
X864051	survival	Survived	0.710211765569225	1.01289799046593	25	13	0.497763307715764	0.720543660505309
X1855352	survival	Survived	-0.64942876227094	0.869475834523726	25	6	0.496624090535817	0.720543660505309
X1219032	survival	Survived	0.382855770801836	0.556459538252051	25	19	0.500720730768141	0.72148578139435
X515620	survival	Survived	0.480458899149248	0.704486594174717	25	16	0.506366951086601	0.727297754586169
X356322	survival	Survived	0.489804555820303	0.730062785502447	25	16	0.51319678320895	0.734767457864242
X2120	survival	Survived	-1.02910561922198	1.11204710571101	25	3	0.524648313378529	0.739426216667864
X129337	survival	Survived	-1.07847769008244	1.5477547344888	25	6	0.524299426245534	0.739426216667864
X675635	survival	Survived	0.737838679835314	1.11542075226566	25	12	0.523247343396177	0.739426216667864
X1159083	survival	Survived	0.717319499676387	1.06129396613713	25	10	0.518167175156877	0.739426216667864
X2500547	survival	Survived	-1.04624680610592	1.52032225615404	25	7	0.521961943788742	0.739426216667864
X1576550	survival	Survived	1.01816398359788	1.49741139227996	25	6	0.53385276910623	0.75005482513056
X536	survival	Survived	-0.838190730154773	1.24369184518443	25	6	0.537281523322632	0.752527847883562
X291112	survival	Survived	-2.20375872578912	3.0390697724787	25	4	0.543730781333783	0.759203041428905
X1911586	survival	Survived	0.626060644429609	1.01125565404147	25	13	0.548462563069968	0.763446345507887
X1768242	survival	Survived	-0.737932087773418	1.21193274966807	25	11	0.557652443418955	0.773850006098304
X1398	survival	Survived	0.45661215854421	0.753276987870565	25	11	0.55937967265385	0.773865743456707
X53335	survival	Survived	0.420752122056493	0.700067749865911	25	12	0.561204304770421	0.774015723093149
X1882682	survival	Survived	-0.69239080037155	1.11354970375786	25	6	0.567767115154774	0.780679783337815
X1358	survival	Survived	-0.382688064810672	0.675615715010953	25	17	0.579479505594935	0.785826057111864
X742013	survival	Survived	-0.266847675180177	0.469161292050463	25	13	0.580934861494878	0.785826057111864
X1082851	survival	Survived	-0.531552520239012	0.928261920768629	25	15	0.576664052758998	0.785826057111864
X1229205	survival	Survived	1.18076995872899	1.97388453243032	25	7	0.575772693676639	0.785826057111864
X1309807	survival	Survived	-0.517425168856193	0.910421381728457	25	11	0.583706716479988	0.785826057111864
X2529408	survival	Survived	-0.246483782133595	0.437891759363438	25	16	0.582414217208979	0.785826057111864
X2664374	survival	Survived	-0.503030559358913	0.874169451639731	25	11	0.57909574244156	0.785826057111864
X53444	survival	Survived	0.544790136213005	0.982334509722276	25	9	0.596442972759939	0.799423196300439
X1141883	survival	Survived	0.450773386974636	0.830795627088587	25	14	0.597351701004984	0.799423196300439
X983917	survival	Survived	0.421254060340823	0.782425325629555	25	13	0.601028920736225	0.801964625006029
X881260	survival	Survived	-0.380845221384664	0.731904878652414	25	16	0.610951746395115	0.812800110985831
X76831	survival	Survived	1.22019915643658	2.07333406561696	25	4	0.615793708435322	0.814436840188652
X477641	survival	Survived	-0.525564537908463	1.00658803291884	25	11	0.614189587862864	0.814436840188652
X1333996	survival	Survived	-0.798354401992306	1.16600744867277	25	3	0.617788022545989	0.814685374760939
X565	survival	Survived	0.315441570929319	0.624391976617187	25	12	0.624367079119113	0.820960794993353
X39950	survival	Survived	0.451148307420164	0.897361535779528	25	10	0.628685803047718	0.8242363289957
X1123269	survival	Survived	0.368173787858419	0.746364774363151	25	14	0.630711904132333	0.824495851488934
X138074	survival	Survived	-0.194390897311545	0.392388209127735	25	10	0.633634477730722	0.825922397273282
X518	survival	Survived	0.379383323855715	0.780914872876704	25	12	0.637564420078295	0.828650009957668
X186807	survival	Survived	-0.494644770557385	1.03352879835808	25	12	0.64251661278007	0.832686759666125
X1696	survival	Survived	0.258609027955504	0.558444021350657	25	18	0.649537306290358	0.834590669905845
X45243	survival	Survived	0.604603333650224	1.24331663885172	25	7	0.647330262700415	0.834590669905845
X482957	survival	Survived	-0.586827340644197	1.16139709028293	25	5	0.648147975033912	0.834590669905845
X54291	survival	Survived	-0.282217578710942	0.624010472989412	25	16	0.658007122238711	0.838308508840844
X165779	survival	Survived	0.380282203664761	0.827266436179118	25	10	0.657976511923301	0.838308508840844
X1407647	survival	Survived	0.28741978984847	0.624775182630328	25	10	0.657734528220326	0.838308508840844
X380021	survival	Survived	-0.269507484939621	0.608314269570886	25	16	0.664505881670315	0.841831889419416
X1330547	survival	Survived	0.427052569159142	0.945771706496736	25	10	0.663591016132223	0.841831889419416
X296591	survival	Survived	-0.669949020777367	1.52440680258414	25	12	0.66965760076642	0.842779882183581
X316280	survival	Survived	0.466166244663239	1.03357670487352	25	7	0.67086026098427	0.842779882183581
X1870984	survival	Survived	-0.363311714095181	0.827843614464309	25	16	0.667456366625289	0.842779882183581
X520	survival	Survived	-0.874675827459097	1.9984275737718	25	9	0.674803526174667	0.845378861957708
X2487353	survival	Survived	-0.359509750573528	0.837833409608993	25	12	0.676951631341172	0.845720736107669
X553	survival	Survived	-0.323151399636403	0.762442859748618	25	8	0.686459026742924	0.853575391105054
X1868589	survival	Survived	-0.698967127953495	1.66309888532045	25	8	0.68891672364133	0.853575391105054
X2052837	survival	Survived	1.11363704406944	2.51715295361056	25	5	0.688139324379324	0.853575391105054
X634113	survival	Survived	0.139638409025543	0.303847551473668	25	4	0.690945601695169	0.853743743464441
X76759	survival	Survived	0.292431957074616	0.728127586859661	25	11	0.697331976650927	0.857565649690557
X240016	survival	Survived	-1.31556399276436	3.09840276603332	25	5	0.699743146532428	0.857565649690557
X2638319	survival	Survived	-0.328581841227299	0.83249663357869	25	15	0.699467642799018	0.857565649690557
X628	survival	Survived	0.58127329265914	1.42823150245644	25	5	0.71131339015118	0.858105964197029
X731	survival	Survived	-0.399207866887462	1.01143002746844	25	11	0.70225721862191	0.858105964197029
X853	survival	Survived	0.213938235368908	0.579075554501361	25	17	0.716957430650978	0.858105964197029
X907	survival	Survived	-0.222589381453459	0.604374534202992	25	18	0.717479097452641	0.858105964197029
X29547	survival	Survived	0.237797046994016	0.612350057132035	25	9	0.709308309013327	0.858105964197029
X31969	survival	Survived	0.411392574836986	1.10199579507149	25	10	0.718611598134883	0.858105964197029
X32012	survival	Survived	-0.302487207966185	0.806605923322076	25	14	0.714195257026431	0.858105964197029
X135622	survival	Survived	-0.40608778404548	1.09916037392489	25	10	0.721378181385832	0.858105964197029
X413882	survival	Survived	0.417062147103909	1.13865158321044	25	12	0.721788673416815	0.858105964197029
X428406	survival	Survived	-0.236387690065369	0.653643027000795	25	16	0.723016111740291	0.858105964197029
X1648923	survival	Survived	0.295547776339473	0.72748953783304	25	6	0.705349173326114	0.858105964197029
X2011012	survival	Survived	-0.660573614434903	1.54133900870396	25	4	0.709979152382813	0.858105964197029
X365044	survival	Survived	0.353791477719751	0.975922771860752	25	9	0.727661634218191	0.861352748116546
X1675686	survival	Survived	-0.496291192292939	1.38125068435113	25	7	0.734042069705497	0.866630820516176
X213849	survival	Survived	0.329229397104845	0.946942622539607	25	7	0.742241080070931	0.874022786193185
X2559074	survival	Survived	0.283783382239946	0.848162104667229	25	10	0.746540505853717	0.876796271197986
X29580	survival	Survived	-0.365796547155963	1.12510378621085	25	11	0.752518939603821	0.879513136729903
X908290	survival	Survived	-0.339601548309211	1.02030083676899	25	7	0.752754037201203	0.879513136729903
X147645	survival	Survived	-0.206605735174827	0.639484736554227	25	10	0.754916507254143	0.879535251899353
X2486578	survival	Survived	1.11330361880927	2.76951367043452	25	3	0.756673343097447	0.879535251899353
X2202827	survival	Survived	-0.285368837479401	0.91759505574049	25	13	0.761617315030535	0.883006193004554
X283	survival	Survived	-0.172324219868022	0.570804413752911	25	18	0.766619234934202	0.883817271460402
X392593	survival	Survived	-0.297790496015693	0.989430752502711	25	15	0.768195943264917	0.883817271460402
X1429244	survival	Survived	-0.320748543236945	1.05705561226141	25	14	0.766754246919704	0.883817271460402
X637910	survival	Survived	0.213822414254098	0.730465840099983	25	18	0.773497793085251	0.885399758074742
X669502	survival	Survived	0.519611058631212	1.72163784235621	25	8	0.772982995071328	0.885399758074742
X234267	survival	Survived	0.575658507830108	2.00235236053771	25	8	0.783407524708095	0.8904640598136
X357809	survival	Survived	-0.226779607020976	0.809780695434857	25	15	0.783845303206207	0.8904640598136
X1866885	survival	Survived	0.221688304299548	0.783928623001306	25	15	0.781789372852757	0.8904640598136
X338	survival	Survived	-0.150446552844762	0.559404390941849	25	14	0.792543515417873	0.898083229782565
X1378	survival	Survived	-0.113849549013977	0.435544558434325	25	20	0.796754747165124	0.900592458575115
X2579935	survival	Survived	-0.219709996798439	0.842713271698252	25	13	0.79912677016675	0.90101543336301
X43662	survival	Survived	0.418822101533892	1.64596988546931	25	10	0.805564042472211	0.906008436795429
X1292	survival	Survived	-0.157771154972481	0.654174288953186	25	11	0.814823450252366	0.908611346262251
X54736	survival	Survived	0.0912520222138037	0.378996917281633	25	15	0.813487007879783	0.908611346262251
X656366	survival	Survived	0.506750858102055	2.06541290688593	25	7	0.81593701826211	0.908611346262251
X1678129	survival	Survived	-0.197975535107905	0.822260759511548	25	12	0.814597998305938	0.908611346262251
X34038	survival	Survived	0.273378013365138	1.18461170692264	25	10	0.823282425342223	0.911091671928756
X47883	survival	Survived	-0.411321311424853	1.80490870214506	25	9	0.826244997381067	0.911091671928756
X1844971	survival	Survived	0.215970349777841	0.927747696209779	25	9	0.822584642928885	0.911091671928756
X2571748	survival	Survived	0.328525951833007	1.41959022529268	25	7	0.826158585894717	0.911091671928756
X1750	survival	Survived	0.455404129181977	2.06812770584263	25	12	0.830144835519809	0.911953709588131
X1768	survival	Survived	-0.218565679425719	0.99304132198371	25	8	0.833092967517317	0.911953709588131
X649716	survival	Survived	-0.211268384555744	0.970257044882992	25	10	0.833079212948478	0.911953709588131
X47421	survival	Survived	0.24730971038194	1.17183405447102	25	12	0.837090809825011	0.914111271745956
X1310	survival	Survived	-0.190161042846621	0.949165733930861	25	17	0.843901418651421	0.919322559931862
X292	survival	Survived	0.40232240243989	2.0250978589133	25	7	0.85034795957159	0.922097634753578
X338187	survival	Survived	0.503024251039977	2.35308253992732	25	4	0.850537951346981	0.922097634753578
X1905730	survival	Survived	0.192767555953965	1.02578269935185	25	10	0.855616580392282	0.925379083349926
X69539	survival	Survived	-0.218042041883781	1.15000078922551	25	6	0.858853803887917	0.926658051563279
X213	survival	Survived	-0.179429665142939	1.07806494828364	25	8	0.873280352651643	0.929051446504309
X1202962	survival	Survived	0.318762836146855	1.8869469966292	25	8	0.871402508185162	0.929051446504309
X1296669	survival	Survived	-0.174652827814445	1.01092616360284	25	15	0.865496825195925	0.929051446504309
X1482074	survival	Survived	0.124084935276554	0.740347928358514	25	14	0.869686590222975	0.929051446504309
X2268024	survival	Survived	-0.771784245723731	3.70877023114738	25	3	0.869385389649794	0.929051446504309
X2487118	survival	Survived	0.265876662711414	1.60911132438749	25	9	0.873431958576113	0.929051446504309
X59814	survival	Survived	0.156591215454339	0.984416520991752	25	9	0.878105893043689	0.931825312382832
X90964	survival	Survived	0.159549940678031	1.03995310714975	25	11	0.88145167210454	0.93230535919687
X1855726	survival	Survived	0.214667305914373	1.33756961165214	25	5	0.882692657155352	0.93230535919687
X577	survival	Survived	-0.133140941126836	0.991662992174522	25	10	0.896513021122863	0.937033759558303
X590	survival	Survived	0.121080974104983	0.884077301521785	25	15	0.893162787837426	0.937033759558303
X68895	survival	Survived	0.0864678039467908	0.654772214617116	25	12	0.897557836206623	0.937033759558303
X76731	survival	Survived	-0.172007684366649	1.26162868038108	25	11	0.894555208964609	0.937033759558303
X204441	survival	Survived	-0.120642657040511	0.871172519851609	25	7	0.895263201302869	0.937033759558303
X37928	survival	Survived	0.159071915879579	1.27994481582276	25	11	0.903824842342239	0.94112408916683
X879274	survival	Survived	-0.132087514275686	1.06845048889482	25	8	0.905649345229278	0.94112408916683
X1074311	survival	Survived	-0.227578136836002	1.99264306813672	25	9	0.912278759427326	0.944288976081995
X1858609	survival	Survived	-0.0598965020193719	0.540088329611389	25	12	0.913888881188412	0.944288976081995
X2599297	survival	Survived	0.112823172328624	1.03276125659445	25	13	0.914976236247964	0.944288976081995
X376	survival	Survived	0.167556623336338	1.79975842348912	25	5	0.931693545803535	0.952820383576857
X1286	survival	Survived	-0.192531359283687	2.02446089464299	25	5	0.930229765724979	0.952820383576857
X1050370	survival	Survived	0.110108077334269	1.19889157024391	25	13	0.928475144269196	0.952820383576857
X1882831	survival	Survived	-0.0388766222175285	0.408963683317286	25	5	0.93025988949063	0.952820383576857
X556053	survival	Survived	0.138691847921679	1.59718888934214	25	6	0.934975877731406	0.954013848092453
X206389	survival	Survived	-0.066804711236416	0.991111438217472	25	10	0.947914372581145	0.965032465088253
X2057025	survival	Survived	0.0247188296190842	0.549200150218708	25	11	0.965083141601876	0.978095498567294
X2509614	survival	Survived	0.0428857982228045	0.940150529782667	25	17	0.96421816309058	0.978095498567294
X108981	survival	Survived	0.0270350462227318	0.806774638654937	25	13	0.973868194549836	0.982582898751624
X231049	survival	Survived	0.025304483258158	0.705958419010473	25	13	0.9720488224445	0.982582898751624
X1909395	survival	Survived	-0.0223773962006059	0.732944696425771	25	5	0.97756128967859	0.984107459029116
X75	survival	Survived	0.0181598745704491	0.895659597786176	25	15	0.984131559767422	0.986318518789127
X450851	survival	Survived	-0.0183979318153191	0.899502973465295	25	12	0.984084009235147	0.986318518789127
X1199245	survival	Survived	0.0190868031607474	3.07266628991533	25	7	0.99528395109102	0.99528395109102
