GO.0016740.transferase.activity
GO.0016740.transferase.activity
GO.0009987.cellular.process
GO.0043170.macromolecule.metabolic.process
GO.0016772.transferase.activity..transferring.phosphorus.containing.groups
GO.0009987.cellular.process
GO.0016070.RNA.metabolic.process
GO.0034660.ncRNA.metabolic.process
GO.0016779.nucleotidyltransferase.activity
GO.0090304.nucleic.acid.metabolic.process
GO.0034641.cellular.nitrogen.compound.metabolic.process
GO.0006139.nucleobase.containing.compound.metabolic.process
GO.0008150.biological_process
GO.0043170.macromolecule.metabolic.process
GO.0140098.catalytic.activity..acting.on.RNA
GO.0044260.cellular.macromolecule.metabolic.process
GO.0065007.biological.regulation
GO.0044238.primary.metabolic.process
GO.0046483.heterocycle.metabolic.process
GO.0016772.transferase.activity..transferring.phosphorus.containing.groups
GO.0044262.cellular.carbohydrate.metabolic.process
GO.0008150.biological_process
GO.0044260.cellular.macromolecule.metabolic.process
GO.0050794.regulation.of.cellular.process
GO.0050789.regulation.of.biological.process
GO.0005975.carbohydrate.metabolic.process
GO.0034641.cellular.nitrogen.compound.metabolic.process
GO.0036094.small.molecule.binding
GO.0034660.ncRNA.metabolic.process
GO.1901265.nucleoside.phosphate.binding
GO.0000166.nucleotide.binding
GO.0043168.anion.binding
GO.0034645.cellular.macromolecule.biosynthetic.process
GO.0046483.heterocycle.metabolic.process
GO.0036094.small.molecule.binding
GO.1901265.nucleoside.phosphate.binding
GO.0000166.nucleotide.binding
GO.0009059.macromolecule.biosynthetic.process
GO.0016070.RNA.metabolic.process
GO.0006793.phosphorus.metabolic.process
GO.0006796.phosphate.containing.compound.metabolic.process
GO.0006725.cellular.aromatic.compound.metabolic.process
GO.0016779.nucleotidyltransferase.activity
GO.0019538.protein.metabolic.process
GO.0043168.anion.binding
GO.0043167.ion.binding
GO.0065007.biological.regulation
GO.0050794.regulation.of.cellular.process
GO.0050789.regulation.of.biological.process
GO.0044271.cellular.nitrogen.compound.biosynthetic.process
GO.0140098.catalytic.activity..acting.on.RNA
GO.0034645.cellular.macromolecule.biosynthetic.process
GO.0009059.macromolecule.biosynthetic.process
GO.0006793.phosphorus.metabolic.process
GO.0006796.phosphate.containing.compound.metabolic.process
GO.0097367.carbohydrate.derivative.binding
GO.0019538.protein.metabolic.process
GO.0097367.carbohydrate.derivative.binding
GO.0032553.ribonucleotide.binding
GO.0032553.ribonucleotide.binding
GO.0017076.purine.nucleotide.binding
GO.0032555.purine.ribonucleotide.binding
GO.0035639.purine.ribonucleoside.triphosphate.binding
GO.0032555.purine.ribonucleotide.binding
GO.0017076.purine.nucleotide.binding
GO.0035639.purine.ribonucleoside.triphosphate.binding
GO.0016817.hydrolase.activity..acting.on.acid.anhydrides
GO.0016818.hydrolase.activity..acting.on.acid.anhydrides..in.phosphorus.containing.anhydrides
GO.0016462.pyrophosphatase.activity
GO.0044877.protein.containing.complex.binding
GO.0017111.nucleoside.triphosphatase.activity
GO.0044877.protein.containing.complex.binding
GO.0072521.purine.containing.compound.metabolic.process
GO.0009117.nucleotide.metabolic.process
GO.0006753.nucleoside.phosphate.metabolic.process
GO.0019637.organophosphate.metabolic.process
GO.0055086.nucleobase.containing.small.molecule.metabolic.process
GO.0043648.dicarboxylic.acid.metabolic.process
GO.0009073.aromatic.amino.acid.family.biosynthetic.process
GO.0009072.aromatic.amino.acid.family.metabolic.process
GO.0016788.hydrolase.activity..acting.on.ester.bonds
GO.0043648.dicarboxylic.acid.metabolic.process
GO.0043650.dicarboxylic.acid.biosynthetic.process
GO.0046417.chorismate.metabolic.process
GO.0003855.3.dehydroquinate.dehydratase.activity
GO.0043650.dicarboxylic.acid.biosynthetic.process
GO.0009073.aromatic.amino.acid.family.biosynthetic.process
GO.0009423.chorismate.biosynthetic.process
GO.0003855.3.dehydroquinate.dehydratase.activity
GO.0009072.aromatic.amino.acid.family.metabolic.process
GO.0046417.chorismate.metabolic.process
GO.0016836.hydro.lyase.activity
GO.0016836.hydro.lyase.activity
GO.0009423.chorismate.biosynthetic.process
GO.0016835.carbon.oxygen.lyase.activity
GO.0016835.carbon.oxygen.lyase.activity
GO.1901362.organic.cyclic.compound.biosynthetic.process
GO.0006810.transport
GO.0051179.localization
GO.0051234.establishment.of.localization
GO.0004518.nuclease.activity
GO.0006810.transport
GO.0006725.cellular.aromatic.compound.metabolic.process
GO.1901564.organonitrogen.compound.metabolic.process
GO.0003677.DNA.binding
GO.0003676.nucleic.acid.binding
GO.0016829.lyase.activity
GO.0009399.nitrogen.fixation
GO.0009399.nitrogen.fixation
GO.0071941.nitrogen.cycle.metabolic.process
GO.0071941.nitrogen.cycle.metabolic.process
GO.0051539.4.iron..4.sulfur.cluster.binding
GO.0051539.4.iron..4.sulfur.cluster.binding
GO.0006520.cellular.amino.acid.metabolic.process
GO.0019438.aromatic.compound.biosynthetic.process
GO.1901566.organonitrogen.compound.biosynthetic.process
GO.0008652.cellular.amino.acid.biosynthetic.process
GO.0019438.aromatic.compound.biosynthetic.process
GO.0016874.ligase.activity
GO.0006520.cellular.amino.acid.metabolic.process
GO.0003677.DNA.binding
GO.1901576.organic.substance.biosynthetic.process
GO.0006807.nitrogen.compound.metabolic.process
GO.0044249.cellular.biosynthetic.process
GO.0008652.cellular.amino.acid.biosynthetic.process
GO.1901362.organic.cyclic.compound.biosynthetic.process
GO.0003676.nucleic.acid.binding
GO.1901566.organonitrogen.compound.biosynthetic.process
GO.0051536.iron.sulfur.cluster.binding
GO.0019752.carboxylic.acid.metabolic.process
GO.0043436.oxoacid.metabolic.process
GO.0006082.organic.acid.metabolic.process
GO.0051540.metal.cluster.binding
GO.0044283.small.molecule.biosynthetic.process
GO.0051536.iron.sulfur.cluster.binding
GO.0051540.metal.cluster.binding
GO.0046394.carboxylic.acid.biosynthetic.process
GO.0016053.organic.acid.biosynthetic.process
GO.0044281.small.molecule.metabolic.process
GO.0046394.carboxylic.acid.biosynthetic.process
GO.0016053.organic.acid.biosynthetic.process
GO.0009058.biosynthetic.process
GO.0043436.oxoacid.metabolic.process
GO.0019752.carboxylic.acid.metabolic.process
GO.0006082.organic.acid.metabolic.process
GO.0044281.small.molecule.metabolic.process
GO.1901576.organic.substance.biosynthetic.process
GO.0044249.cellular.biosynthetic.process
GO.0044283.small.molecule.biosynthetic.process
GO.0016829.lyase.activity
GO.0140096.catalytic.activity..acting.on.a.protein
GO.0008233.peptidase.activity
GO.0016787.hydrolase.activity
GO.0016787.hydrolase.activity
GO.0003674.molecular_function
GO.0003824.catalytic.activity
GO.0003824.catalytic.activity
GO.0003674.molecular_function
